Category,SubCategory,CatID,CatShort,Synonyms,Category_zh,SubCategory_zh,Synonyms_zh,Category_tw,SubCategory_tw,Synonyms_tw
SPORTS,MISC,SPRTMisc,SPRT,"Athletics, Competition, Exercise, Fitness, Fun, Games, Golf, Health, Play, Recreation, Training, Velodrome, Well-Being",运动,其它,高尔夫球,運動,其它,高爾夫球
SPORTS,SKATE,SPRTSkate,SPRT,"Ice, Inline, Push, Roller, Rollerblading, Scooter, Skateboarding, Skatepark, Skater, Skating, X-Games",运动,冰上运动,"滑板,轮滑,旱冰,滑板车",運動,冰上運動,"滑板,輪滑,旱冰,滑板車"
SPORTS,TRACK & FIELD,SPRTTrck,SPRT,"Decathlon, Discus, Hammer, Heptathlon, High, Hurdles, Javelin, Jump, Long, Long-Distance, Marathon, Middle-Distance, Pole, Put, Races, Relay, Running, Runs, Shot, Sprint, Sprinting, Throw, Triple, Vault",运动,田径,"跳远,跑步,撑杆跳,铅球,标枪投掷",運動,田徑,"跳遠,跑步,撐桿跳,鉛球,標槍投擲"
SPORTS,WATER,SPRTWatr,SPRT,"Aquatics, Canoeing, Diving, Jet, Kayaking, Kiteboarding, Kneeboarding, Paddleboarding, Polo, Rafting, Rowing, Sailing, Scuba, Skiing, Snorkeling, Surfing, Swimming, Volleyball, Wakeboarding, Water, Windsurfing",运动,水上运动,"游泳,水球,水排球,潜水,滑水,冲浪,风筝冲浪,水肺潜水,浮潜",運動,水上運動,"游泳,水球,水排球,潛水,滑水,衝浪,風箏衝浪,水肺潛水,浮潛"
SPORTS,WINTER,SPRTWntr,SPRT,"Biathlon, Bobsled, Bobsledding, Climbing, Cross-Country, Curling, Dog, Fishing, Hockey, Ice, Jumping, Luge, Racing, Skating, Ski, Skiing, Skis, Sled, Sledding, Snowboarding, Snowmobiling, Snowshoeing, Speed",运动,冬季运动,"滑雪,单板滑雪,雪橇,滑冰,雪橇,冰壶,冰球,雪橇,速度滑冰",運動,冬季運動,"滑雪,單板滑雪,雪橇,滑冰,雪橇,冰壺,冰球,雪橇,速度滑冰"
SWOOSHES,SWISH,SWSH,SWSH,"By, Dart, Flash, Flutter, Fly, Glide, Kungfu, Pass, Race, Rush, Swing, Swipe, Swish, Swishy, Swoop, Swoosh, Whir, Whirl, Whiz, Whoosh, Whooshy, Zip, Zoom",嗖嗖声,嗖嗖声,"嗖嗖,武术,呼啸而过,颤振,摇摆",嗖嗖聲,嗖嗖聲,"嗖嗖,武術,呼嘯而過,顫振,搖擺"
SWOOSHES,WHOOSH,WHSH,WHSH,"Dart, Flash, Fly, Glide, Pass, Race, Rush, Swipe, Swishy, Swoop, Swoosh, Whir, Whirl, Whiz, Whoosh, Whooshy, Woosh, Zip, Zoom",呼呼声,呼呼声,呜呜,呼呼聲,呼呼聲,嗚嗚
TOOLS,GARDEN,TOOLGrdn,TOOL,"Broom, Cultivator, Edger, Fork, Garden, Hand, Hedge, Hoe, Hose, Lawn, Loppers, Mower, Pruner, Pruning, Rake, Shear, Shovel, Spade, Spades, Sprayer, Sprinkler, Tiller, Trimmer, Trowel, Weed, Weeder",工具,园林工具,"耙子,锄头,铁锹,泥铲,扫把,修剪剪刀,花园叉,分蘖,园艺剪,铲子,除草机",工具,園林工具,"耙子,鋤頭,鐵鍬,泥鏟,掃把,修剪剪刀,花園叉,分蘗,園藝剪,鏟子,除草機"
TOOLS,HAND,TOOLHand,TOOL,"Allen, Bar, Chisel, Clamp, Cutter, Drill, File, Files, Grip, Gun, Hacksaw, Hammer, Hand, Knife, Level, Mallet, Measure, Pliers, Pry, Ratchet, Saw, Scissors, Scraper, Screwdriver, Shears, Snips, Socket, Staple, Tape, Toolbox, Utility, Vise, Wrench",工具,手持,"锤子,螺丝刀,钳子,扳手,棘轮,插座,手锯,夹钳,刀具,撬棒,凿子,刮刀,钉枪,锉刀,剪刀",工具,手持,"錘子,螺絲刀,鉗子,扳手,棘輪,插座,手鋸,夾鉗,刀具,撬棒,鑿子,刮刀,釘槍,銼刀,剪刀"
TOOLS,MISC,TOOLMisc,TOOL,Miscellaneous,工具,其它,各种各样的,工具,其它,各種各樣的
TOOLS,PNEUMATIC,TOOLPneu,TOOL,"Air, Chisel, Compressor, Drill, Grinder, Gun, Guns, Hammer, Hose, Impact, Jackhammer, Nail, Nailer, Pneumatic, Ratchet, Rivet, Sander, Spray, Stapler, Tool, Wrench",工具,气动,"手提钻,气动工具,气动棘轮,射钉枪",工具,氣動,"手提鑽,氣動工具,氣動棘輪,射釘槍"
TOOLS,POWER,TOOLPowr,TOOL,"Air, Angle, Belt, Circular, Compressor, Drill, Driver, Grinder, Gun, Heat, Impact, Jigsaw, Miter, Nail, Planer, Power, Press, Reciprocating, Router, Sander, Saw, Screwdriver, Staple, Table, Tool",工具,电动,"钻头,电锯,圆锯,线锯,砂光机,砂带机,槽刨机,电动螺丝刀,热风枪",工具,電動,"鑽頭,電鋸,圓鋸,線鋸,砂光機,砂帶機,槽鉋機,電動螺絲刀,熱風槍"
TOYS,ELECTRONIC,TOYElec,TOY,"Car, Controlled, Device, Digital, Entertainment, Furby, Gadget, Game, Gizmo, Interactive, Play, Remote, Screen, Slot, Tech, Toy, Train, Virtual",玩具,电动,"遥控车,老虎机,语音益智玩具,电子宠物",玩具,電動,"遙控車,老虎機,語音益智玩具,電子寵物"
TOYS,MECHANICAL,TOYMech,TOY,"Box, Erector, Jack-in-the-Box, Kaleidoscope, Music, Robot, Slinky, Spring-Loaded, Tops, Toy, Wind-Up, Winding, Windup, Yo-Yo",玩具,机械,"发条玩具,玩具机器人,发条玩具",玩具,機械,"發條玩具,玩具機器人,發條玩具"
TOYS,MISC,TOYMisc,TOY,"Action, Animal, Ball, Blocks, Building, Construction, Doll, Figure, Legos, Model, Plaything, Plushie, Puppet, Puzzle, Set, Stuffed",玩具,其它,"动作人偶,娃娃,毛绒动物",玩具,其它,"動作人偶,娃娃,毛絨動物"
TRAINS,BRAKE,TRNBrake,TRN,"Bake, Brake, Brakes, Braking, Breaks, Grind, Halting, Pads, Rail, Railcar, Railway, Rolling, Screech, Shoes, Stock",火车,刹车,"断裂,尖叫,摩擦",火車,剎車,"斷裂,尖叫,摩擦"
TRAINS,CLACK,TRNClak,TRN,"Clack, Clattering, Clickety-Clack, Railway, Rattling, Rhythmic, Track, Train, Wheel",火车,哐当,噼啪,火車,哐當,劈啪
TRAINS,DOOR,TRNDoor,TRN,"Access, Boxcar, Cab, Caboose, Car, Coach, Door, Hatch, Rail, Railway, Subway, Train",火车,门,"火车门,地铁门,自动门",火車,門,"火車門,地鐵門,自動門"
TRAINS,DIESEL,TRNDiesl,TRN,"Diesel, Diesel-Electric, Diesel-Powered, Freight, Locomotive, Passenger, Powerhouse, Railcar, Railway, Train",火车,内燃机车,柴油火车,火車,內燃機車,柴油火車
TRAINS,ELECTRIC,TRNElec,TRN,"City, Commuter, Inter-City, Light, Line, Maglev, Monorail, Rail, Railway, Regional, Train",火车,电力机车,"通勤列车,区域列车,城市线,城际列车,轻轨",火車,電力機車,"通勤列車,區域列車,城市線,城際列車,輕軌"
TRAINS,HIGH SPEED,TRNHspd,TRN,"350, AGV, AVE, Brightline, Bullet, CRH, Eurostar, Express, Hi-Tech, High-Speed, Hyperloop, ICE, Maglev, Monorails, Railway, Rapid, Shinkansen, Talgo, TGV, Train, X2000",火车,高速列车,"高科技列车,磁悬浮列车,单轨列车,超级高铁,子弹头列车",火車,高速列車,"高科技列車,磁懸浮列車,單軌列車,超級高鐵,子彈頭列車"
TRAINS,HORN,TRNHorn,TRN,"Air, Commuter, Electric, Freight, High-Speed, Horn, Light, Locomotive, Passenger, Rail, Railway, Regional, Subway, Train, Tram",火车,鸣笛,"火车喇叭,地铁喇叭",火車,鳴笛,"火車喇叭,地鐵喇叭"
TRAINS,INTERIOR,TRNInt,TRN,"Aboard, Berth, Cabin, Caboose, Car, Carriage, City, Coach, Commuter, Compartment, Dining, Freight, Inter-City, Light, Line, Lounge, Luggage, Monorail, Observation, Onboard, Overnight, Passenger, Racks, Rail, Railway, Regional, Rider, Saloon, Seating, Sleeper, Subway, Train",火车,车厢内,"通勤列车,区域列车,城市线,城际列车,轻轨,货运列车,地铁,单轨列车",火車,車廂內,"通勤列車,區域列車,城市線,城際列車,輕軌,貨運列車,地鐵,單軌列車"
TRAINS,MECHANISM,TRNMech,TRN,"Axles, Bearings, Brakes, Coupler, Couplers, Decouple, Railway, Shunt, Shunter, Suspension, Switcher, Wheels",火车,机械,"分流,解耦",火車,機械,"分流,解耦"
TRAINS,MISC,TRNMisc,TRN,"Miscellaneous, Railway",火车,其它,各种各样的,火車,其它,各種各樣的
TRAINS,STEAM,TRNSteam,TRN,"Boiler, Chuffing, Chugging, Coal, Firebox, Heritage, Hissing, Locomotive, Narrow-Gauge, Piston, Railway, Smokestack, Steam, Steam-Powered, Steaming, Tender",火车,蒸汽火车,"蒸汽火车,煤炭火车",火車,蒸汽火車,"蒸汽火車,煤炭火車"
TRAINS,SUBWAY,TRNSbwy,TRN,"City, Commuter, Electric, Mass, Metro, MRT, Railcar, Railway, Rapid, Subway, System, Train, Transit, Tube, Tubes, Underground, Urban",火车,地铁,"地铁,地铁,管,快速铁路",火車,地鐵,"地鐵,地鐵,管,快速鐵路"
TRAINS,TRAM,TRNTram,TRN,"Cable, Car, Funicular, Grip, Light, Mover, People, Rail, Railway, Streetcar, Tram, Tramcar, Tramway, Trolley, Trolleybus",火车,电车,"电车,电车,缆车,索道缆车,抓地车",火車,電車,"電車,電車,纜車,索道纜車,抓地車"
USER INTERFACE,ALERT,UIAlert,UI,"Advisory, Alarm, Alert, Alertness, Attention, Blip, Caution, GUI, Message, Notice, Notification, Pop-Up, Prompt, Signal, Sound, Startup, Text, Tone, UI, UX, Warning",用户界面,警告,"警报,提示音,短信,通知,启动",用戶界面,警告,"警報,提示音,短信,通知,啟動"
USER INTERFACE,BEEP,UIBeep,UI,"Alert, Audible, Audio, Beep, Bleep, Boop, Chime, Computer, GUI, Notification, Phone, Prompt, Signal, Sound, Tone, UI, UX, Warning",用户界面,提示音,"电脑蜂鸣,手机蜂鸣",用戶界面,提示音,"電腦蜂鳴,手機蜂鳴"
USER INTERFACE,CLICK,UIClick,UI,"Button, Choose, Click, GUI, Interaction, Interface, Menu, Navigation, Pick, Press, Select, Tap, Type, UI, UX",用户界面,点击,"单击,点击,键入",用戶界面,點擊,"單擊,點擊,鍵入"
USER INTERFACE,DATA,UIData,UI,"Buffer, Bytes, Content, Data, Document, Download, File, GUI, Information, Input, Network, Processing, Record, Resource, Thinking, Transfer, UI, Upload, UX",用户界面,数据,"数据,处理,信息,思考",用戶界面,數據,"數據,處理,信息,思考"
USER INTERFACE,GLITCH,UIGlitch,UI,"Abnormality, Anomaly, Bug, Corrupt, Corruption, Crash, Defect, Distortion, Error, Failure, Fault, Flaw, Glitch, Glitchiness, GUI, Interference, Issue, Kernel, Malfunction, Message, Noise, Panic, Problem, Report, Static, UI, UX",用户界面,故障,"故障,终结,失败,错误,",用戶界面,故障,"故障,終結,失敗,錯誤,"
USER INTERFACE,MISC,UIMisc,UI,"GUI, Miscellaneous, UI, UX",用户界面,其它,各种各样的,用戶界面,其它,各種各樣的
USER INTERFACE,MOTION,UIMvmt,UI,"Action, Activity, Animation, Choose, Confirm, Drag, Dynamics, Flick, GUI, Motion, Movement, Navigation, Page, Scroll, Swipe, Transition, UI, UX, Zoom",用户界面,动态,"滑动,滚动,缩放,翻页",用戶界面,動態,"滑動,滾動,縮放,翻頁"
VEGETATION,GRASS,VEGEGras,VEGE,"Flora, Foliage, Grass, Grassland, Green, Greenery, Hay, Lawn, Meadow, Moss, Mow, Mown, Pasture, Rustle, Sod, Through, Turf, Walk, Weeds, Wheat",植物,草,"草沙沙声,走过,干草,小麦",植物,草,"草沙沙聲,走過,乾草,小麥"
VEGETATION,LEAVES,VEGELeaf,VEGE,"Alder, Apple, Ash, Aspen, Beech, Birch, Boxwood, Buckeye, Bushes, Cedar, Cherry, Chestnut, Cypress, Dogwood, Elm, Fall, Falling, Fern, Fir, Flora, Foliage, Fronds, Greenery, Hemlock, Hickory, Larch, Leaf, Leafage, Leaves, Magnolia, Mahogany, Maple, Oak, Petals, Pile, Pine, Poplar, Redwood, Scrub, Sequoia, Shoots, Shrub, Shrubbery, Spruce, Stems, Swirl, Sycamore, Thicket, Underbrush, Undergrowth, Willow, Yew",植物,叶,"叶漩涡,落叶,叶堆",植物,葉,"葉漩渦,落葉,葉堆"
VEGETATION,MISC,VEGEMisc,VEGE,"Botanical, Flora, Foliage, Greenery, Plant, Shrub, Shrubs",植物,其它,叶子,植物,其它,葉子
VEGETATION,TREE,VEGETree,VEGE,"Alder, Apple, Ash, Aspen, Bark, Beech, Birch, Boughs, Boxwood, Branch, Branches, Break, Buckeye, Canopy, Cedar, Cherry, Chestnut, Conifer, Crown, Cypress, Dogwood, Elm, Eucalyptus, Fall, Fir, Foliage, Forest, Greenery, Hemlock, Hickory, Larch, Magnolia, Mahogany, Maple, Oak, Palm, Pine, Poplar, Redwood, Sequoia, Snap, Spruce, Sycamore, Timber, Tree, Trunk, Twig, Willow, Wood, Yew",植物,树,"树倒下,树枝折断,树枝折断,树枝",植物,樹,"樹倒下,樹枝折斷,樹枝折斷,樹枝"
VEHICLES,ALARM,VEHAlrm,VEH,"Alarm, Anti-Theft, Arm, Auto, Automobile, Car, Chirp, Disarm, Fob, Security, System",车辆,警报,"汽车,汽车报警器,布防,撤防,遥控钥匙",車輛,警報,"汽車,汽車報警器,布防,撤防,遙控鑰匙"
VEHICLES,ANTIQUE,VEHAntq,VEH,"A, Antique, Austin, Auto, Automobile, Car, Classic, Collectible, Duesenberg, Historic, Hudson, Model, Nash, Old-Fashioned, Packard, Pierce-Arrow, Rare, Roadster, Studebaker, T, Used, Vintage",车辆,古董车,"汽车,轿车,机动车,奥尔兹莫比尔,老爷车,福特T型車",車輛,古董車,"汽車,轎車,機動車,奧爾茲莫比爾,老爺車,福特T型車"
VEHICLES,ATV,VEHAtv,VEH,"All-Terrain, ATV, Buggy, Dune, Four-Wheeler, Off-Road, Quad, Quadricycle, Side-By-Side, Three-Wheeler, Utility, UTV",车辆,全地形车,"四轮车,三轮车,四轮车,沙滩越野车",車輛,全地形車,"四輪車,三輪車,四輪車,沙灘越野車"
VEHICLES,BICYCLE,VEHBike,VEH,"10-Speed, Backpedal, Bicycle, Bike, BMX, Cycle, Derailleur, Downshift, Freewheel, Kickstand, Mountain, Pedal, Pedaler, Racer, Recumbent, Rider, Road, Spoke, Tandem, Ten-Speed, Training, Tricycle, Unicycle, Velocipede, Wheelie, Wheels",车辆,自行车,"单车,自行车,斜躺自行车,独轮车,双轮双座自行车,自从车越野赛",車輛,自行車,"單車,自行車,斜躺自行車,獨輪車,雙輪雙座自行車,自從車越野賽"
VEHICLES,BRAKE,VEHBrake,VEH,"ABS, Anti-Lock, Auto, Automobile, Brake, Brakes, Car, Decelerate, Disc, Drum, Grind, Halt, Hydraulic, Rotor, Screech, Squeal, Stop",车辆,刹车,"刹车异响,异响,摩擦声,刺耳声",車輛,剎車,"剎車異響,異響,摩擦聲,刺耳聲"
VEHICLES,BUS,VEHBus,VEH,"Bus, Buses, City, Coach, Coaches, Double-Decker, Fleet, Greyhound, School, Shuttle, Sightseeing, Tour, Transit",车辆,公交车,"城市巴士,校车,灰狗巴士,长途巴士,旅游巴士,双层巴士",車輛,公交車,"城市巴士,校車,灰狗巴士,長途巴士,旅遊巴士,雙層巴士"
VEHICLES,CAR,VEHCar,VEH,"Auto, Automobile, Automobiles, Autos, Car, Compact, Convertible, Coupe, Crossover, Hatchback, Luxury, Rental, Sedan, Sports, Station, Subcompact, Taxi, Wagon",车辆,汽车,"汽车,机动车",車輛,汽車,"汽車,機動車"
VEHICLES,CONSTRUCTION,VEHCnst,VEH,"Backhoe, Bulldozer, Concrete, Constructor, Crane, Digger, Dump, Excavator, Forklift, Grader, Loader, Mixer, Paver, Road, Roller, Skid, Truck, Wrecker",车辆,工程车,"起重机,推土机,挖土机,挖掘机,挖掘机,铲车",車輛,工程車,"起重機,推土機,挖土機,挖掘機,挖掘機,鏟車"
VEHICLES,DOOR,VEHDoor,VEH,"Auto, Automobile, Car, Close, Compact, Convertible, Coupe, Crossover, Door, Drivers, Hatchback,Hood, Liftgate, Luxury, Open, Passenger, Rental, Sedan, Sports, Station, Subcompact, Taxi, Tailgate, Slam, SUV, Truck, Trunk, Van",车辆,门,"汽车,车门,货车门,卡车门",車輛,門,"汽車,車門,貨車門,卡車門"
VEHICLES,ELECTRIC,VEHElec,VEH,"Auto, Automobile, Car, Cart, E-Bike, Electric, Electrified, EV, Go-Kart, Gold, Golf, Hybrid, Motorcycle, Plug-In, Rivian, Scooter, Segway, Tesla",车辆,电动,"两轮电动平衡车,高尔夫球车,电动滑板车,电动车,电动摩托车,特斯拉",車輛,電動,"兩輪電動平衡車,高爾夫球車,電動滑板車,電動車,電動摩托車,特斯拉"
VEHICLES,EMERGENCY,VEHEmrg,VEH,"Ambulance, Auto, Automobile, Car, Engine, Fire, Firetruck, First, Hazmat, K9, Paramedic, Patrol, Police, Rescue, Responder, Search, SWAT, Truck, Unit, Van, Vehicle",车辆,紧急状态,"消防车,消防车,救护车,警车,特警车",車輛,緊急狀態,"消防車,消防車,救護車,警車,特警車"
VEHICLES,FARM,VEHFarm,VEH,"Agricultural, Bale, Carrier, Cart, Combine, Crop, Cultivator, Drill, Duster, Equipment, Farm, Fertilizer, Forage, Grain, Harvester, Hay, Husker, Irrigation, Irrigator, Livestock, Manure, Plow, Processor, Rake, Seed, Seeder, Sprayer, Spreader, Sprinkler, Tiller, Tractor, Tractors, Truck, Wagon",车辆,农场,"拖拉机,收割机,脱壳机,骑乘式割草机",車輛,農場,"拖拉機,收割機,脫殼機,騎乘式割草機"
VEHICLES,FREIGHT,VEHFrght,VEH,"Big, Box, Cargo, Delivery, Flatbed, Freight, Hauler, Hauling, Livestock, Logging, Lorry, Moving, Penske, Rigs, Semi, Semi-Truck, Shipping, Tanker, Transport, Truck, Trucked, Trucking, Trucks, U-Haul",车辆,货车,"大型钻机,卡车,半卡车,U-haul 卡车,penske,箱式卡车,货运卡车",車輛,貨車,"大型鑽機,卡車,半卡車,U-haul 卡車,penske,箱式卡車,貨運卡車"
VEHICLES,GENERIC BY,VEHBy,VEH,"Auto, Automobile, By, Car, Pass, Passing",车辆,通用驰过,"汽车,路过",車輛,通用馳過,"汽車,路過"
VEHICLES,HORN,VEHHorn,VEH,"Auto, Automobile, Beep, Bus, Car, Honk, Honker, Hooter, Horn, Hour, Motorcycle, Rush, Semi, SUV, Toot, Truck",车辆,鸣笛,"汽车,汽车喇叭",車輛,鳴笛,"汽車,汽車喇叭"
VEHICLES,INTERIOR,VEHInt,VEH,"Auto, Automobile, Bus, Car, Driver, Driving, Inside, Interior, Limousine, Onboard, Passenger, Seat, Semi, Truck, Van, Vehicle",车辆,车内,"汽车,卡车,面包车,车内饰,驾驶,车载",車輛,車內,"汽車,卡車,麵包車,車內飾,駕駛,車載"
VEHICLES,JALOPY,VEHJalop,VEH,"Auto, Automobile, Backfire, Banger, Beater, Bucket, Car, Clunker, FALSE, Heap, Hooptie, Hoopty, Jalopy, Junk, Junker, Lemon, Malfunctioning, Misfire, Misfiring, Old, Ramshackle, Rattletrap, Relic, Rust, Rustbucket, Scrap, Start, Wreck",车辆,熄火,"汽车,hoopty,旧车,垃圾车,错误启动,熄火,故障,逆火",車輛,熄火,"汽車,hoopty,舊車,垃圾車,錯誤啟動,熄火,故障,逆火"
VEHICLES,MECHANISM,VEHMech,VEH,"Adjust, Auto, Automobile, Belt, Box, Brake, Car, Choke, Climate, Clutch, Compartment, Control, Crank, Gas Cap, Gear, Gearshift, Glove, Glovebox, Handbrake, Headlights, Ignition, Key, Lever, Mirror, Oil Cap, Parking, Rearview, Seat, Seatbelt, Shift, Side, Signal, Steering, Throttle, Trunk, Turn, Vent, Wheel, Window, Windshield, Wiper",车辆,设施,"车窗曲柄,手套箱,挡风玻璃,雨刷,后备箱,安全带,安全带,转向灯,换档",車輛,設施,"車窗曲柄,手套箱,擋風玻璃,雨刷,後備箱,安全帶,安全帶,轉向燈,換檔"
VEHICLES,MILITARY,VEHMil,VEH,"Amphibious, APC, Armored, Army, Carrier, Convoy, Hummer, Humvee, Jeep, Jeeps, Military, Panzer, Personnel, Tactical, Tank, Tanks, Transport, Troops",车辆,军用,"坦克,APC,装甲运兵车,悍马,吉普车",車輛,軍用,"坦克,APC,裝甲運兵車,悍馬,吉普車"
VEHICLES,MISC,VEHMisc,VEH,"Auto, Automobile, Car, Limousine, Snowmobile",车辆,其它,雪地摩托,車輛,其它,雪地摩托
VEHICLES,MOTORCYCLE,VEHMoto,VEH,"Bike, Bikers, BMW, Chopper, Cruiser, Dirt, Dirtbike, Ducati, Handlebar, Harley, Hog, Honda, Indian, Kawasaki, KTM, Minibike, Moped, Mopeds, Moto, Motocross, Motorbike, Motorbikes, Motorcycle, Motorcyclists, Scooter, Scooters, Scrambler, Sidecar, Sport, Superbike, Supermotard, Suzuki, Touring, Triumph, Two-Wheeler, Vespa, Yamaha",车辆,摩托车,"滑板车,摩托车,vespa,摩托车越野赛,越野车",車輛,摩托車,"滑板車,摩托車,vespa,摩托車越野賽,越野車"
VEHICLES,RACING,VEHRace,VEH,"1, Auto, Automobile, Car, Drag, Dragster, F1, Formula, Grand, Indy, Monster, NASCAR, Prix, Race, Racecar, Rally, Sports, Stock, Supercar, Track, Truck",车辆,赛车,"汽车,赛车,飙车,indy,方程式赛车,纳斯卡,大奖赛,怪物卡车",車輛,賽車,"汽車,賽車,飆車,indy,方程式賽車,納斯卡,大獎賽,怪物卡車"
VEHICLES,SIREN,VEHSirn,VEH,"Air, Alarm, Ambulance, Auto, Automobile, Blare, Brazen, Call, Car, Cops, Emergency, Fighter, Fire, Firetruck, Hi-Lo, Hooter, Horn, Howler, Piercer, Police, Power, Siren, Truck, Wail, Warning, Whoop, Yelp",车辆,警报车辆,"救护车,警察,警报器,消防车,消防员",車輛,警報車輛,"救護車,警察,警報器,消防車,消防員"
VEHICLES,SKID,VEHSkid,VEH,"ABS, Auto, Automobile, Burnout, Car, Careening, Chuff, Drift, Fishtail, Marks, Out, Peel, Screech, Skid, Skidmark, Slide, Spin, Squeal, Swerve, Tire",车辆,轮胎摩擦,"轮胎打滑,剥落,引擎排气,爆胎",車輛,輪胎摩擦,"輪胎打滑,剝落,引擎排氣,爆胎"
VEHICLES,SUSPENSION,VEHSusp,VEH,"Absorber, Absorbers, Air, Anti-Roll, Arm, Arms, Auto, Automobile, Bar, Bump, Car, Chassis, Coilovers, Control, Dampers, Independent, Leaf, Macpherson, Multi-Link, Pothole, Rattle, Shock, Speed, Springs, Squeak, Stabilizer, Strut, Struts, Suspension, Sway, Torsion, Wishbone",车辆,悬挂,"悬架,减震弹簧,吱吱声,嘎嘎声",車輛,懸掛,"懸架,減震彈簧,吱吱聲,嘎嘎聲"
VEHICLES,TIRE,VEHTire,VEH,"All-Season, Bicycle, Blackwall, Bridgestone, Car, Dunlops, Firestone, Firestones, Flat, Goodyears, Hubcap, Innertube, Michelin, Motorcycle, Noise, Off-Road, Performance, Pirelli, Puncture, Racing, Radial, Rim, Rims, Road, Roll, Rubber, Run-Flat, Sidewall, Snow, Spare, Summer, Tire, Tires, Tread, Truck, Tubeless, Tyres, Wheel, Wheels, Whitewall, Winter",车辆,轮胎打滑,"轮胎,滚,轮箍",車輛,輪胎打滑,"輪胎,滾,輪箍"
VEHICLES,TRUCK VAN & SUV,VEHTruck,VEH,"Box, Camper, Cargo, Conversion, Cream, Delivery, Flatbed, Food, Ice, Microbus, Mini, Minibus, Minivan, Paddy, Panel, Passenger, Pickup, RV, Step, SUV, Tow, Truck, Van, Vans, Work",车辆,厢式车,"轿车,汽车,客车,皮卡车,面包车,SUV,平板车,",車輛,廂式車,"轎車,汽車,客車,皮卡車,麵包車,SUV,平板車,"
VEHICLES,UTILITY,VEHUtil,VEH,"By, Cushman, Gator, Ranger, RZR, Side, SXS, Ute, UTV",车辆,工具,"沙滩越野车,排座式全地形车,双人车,全地域越野车,福特皮卡,多功能车",車輛,工具,"沙灘越野車,排座式全地形車,雙人車,全地域越野車,福特皮卡,多功能車"
VEHICLES,WAGON,VEHWagn,VEH,"Amish, Buckboard, Buggy, Carriage, Carriages, Cart, Chariot, Drawbar, Hayride, Ox, Stagecoach, Waggon, Wagon, Wagons, Wain, Wood",车辆,马车,"马车,驿马车,马车,马车,木车",車輛,馬車,"馬車,驛馬車,馬車,馬車,木車"
VEHICLES,WINDOW,VEHWndw,VEH,"Auto, Automatic, Automobile, Car, Drivers, Down, Passenger, Power, Roll, Up, Window",车辆,窗,"汽车,自动窗,电动窗",車輛,窗,"汽車,自動窗,電動窗"
