Category,SubCategory,CatID,CatShort,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,Category_tw,SubCategory_tw,Synonyms_tw,Category_ja,SubCategory_ja,Synonyms_ja
VEHICLES,CAR,VEHCar,VEH,"car, auto, automobile",车辆,汽车,"汽车,机动车",車輛,汽車,"汽車,機動車",車、車両、自動車,車、自動車,"車,自動車,オートモービル"
VEHICLES,CONSTRUCTION,VEHCnst,VEH,"crane, bulldozer, backhoe, excavator, digger, forklift",车辆,工程车,"起重机,推土机,挖土机,挖掘机,挖掘机,铲车",車輛,工程車,"起重機,推土機,挖土機,挖掘機,挖掘機,鏟車",車、車両、自動車,建設用車両,"クレーン,ブルドーザー,バックホウ,ショベルカー,ディガー,フォークリフト"
VEHICLES,DOOR,VEHDoor,VEH,"car, auto, automobile, car door, van door, truck door",车辆,门,"汽车,车门,货车门,卡车门",車輛,門,"汽車,車門,貨車門,卡車門",車、車両、自動車,ドア,"車,自動車,自動車,車のドア,バンのドア,トラックのドア"
VEHICLES,ELECTRIC,VEHElec,VEH,"segway, golf cart, electric scooter, electric car, electric motorcycle, tesla, electric gokart",车辆,电动,"两轮电动平衡车,高尔夫球车,电动滑板车,电动车,电动摩托车,特斯拉",車輛,電動,"兩輪電動平衡車,高爾夫球車,電動滑板車,電動車,電動摩托車,特斯拉",車、車両、自動車,カート、スクーター、電動車,"セグウェイ,ゴルフカート,電動スクーター,電気自動車,電動バイク,テスラ,電動ゴーカート"
VEHICLES,EMERGENCY,VEHEmrg,VEH,"fire truck, firetruck, ambulance, police car, SWAT van",车辆,紧急状态,"消防车,消防车,救护车,警车,特警车",車輛,緊急狀態,"消防車,消防車,救護車,警車,特警車",車、車両、自動車,緊急,"消防車,消防車,救急車,パトカー,SWATバン"
VEHICLES,FARM,VEHFarm,VEH,"tractor, combine, husker, harvester",车辆,农场,"拖拉机,收割机,脱壳机,骑乘式割草机",車輛,農場,"拖拉機,收割機,脫殼機,騎乘式割草機",車、車両、自動車,農場、ファーム,"トラクター,コンバイン,ハスカー,ハーベスター"
VEHICLES,FREIGHT,VEHFrght,VEH,"big rigs, lorry, semi-truck, u-haul truck, penske, box truck, freight truck",车辆,货车,"大型钻机,卡车,半卡车,U-haul 卡车,penske,箱式卡车,货运卡车",車輛,貨車,"大型鑽機,卡車,半卡車,U-haul 卡車,penske,箱式卡車,貨運卡車",車、車両、自動車,貨物車,"ビッグリグ,ローリー,セミトラック,U-ホールトラック,ペンスキー,ボックストラック,貨物トラック"
VEHICLES,GENERIC BY,VEHBy,VEH,"car, auto, automobile, pass by",车辆,通用驰过,"汽车,路过",車輛,通用馳過,"汽車,路過",車、車両、自動車,通過音,"車,自動車,自動車,通り過ぎる"
VEHICLES,HORN,VEHHorn,VEH,"car, auto, automobile, car horn",车辆,鸣笛,"汽车,汽车喇叭",車輛,鳴笛,"汽車,汽車喇叭",車、車両、自動車,ホーン、クラクション,"車,自動車,自動車,車のクラクション"
VEHICLES,INTERIOR,VEHInt,VEH,"car, truck, van, interior, driving, onboard, bus",车辆,车内,"汽车,卡车,面包车,车内饰,驾驶,车载",車輛,車內,"汽車,卡車,麵包車,車內飾,駕駛,車載",車、車両、自動車,内部,"車,トラック,バン,インテリア,運転,車載,バス"
VEHICLES,JALOPY,VEHJalop,VEH,"car, auto, automobile, hoopty, clunker, junker, false start, misfiring, malfunctioning, misfire, backfire",车辆,熄火,"汽车,hoopty,旧车,垃圾车,错误启动,熄火,故障,逆火",車輛,熄火,"汽車,hoopty,舊車,垃圾車,錯誤啟動,熄火,故障,逆火",車、車両、自動車,ポンコツ,"車,自動車,自動車,フープティ,ポンコツ,ジャンカー,フォルススタート,ミスファイヤー,誤動作,ミスファイア,バックファイア"
VEHICLES,MECHANISM,VEHMech,VEH,"window crank, glove box, windshield, wiper, trunk, seat belt, seatbelt, turn signal, gear shift",车辆,设施,"车窗曲柄,手套箱,挡风玻璃,雨刷,后备箱,安全带,安全带,转向灯,换档",車輛,設施,"車窗曲柄,手套箱,擋風玻璃,雨刷,後備箱,安全帶,安全帶,轉向燈,換檔",車、車両、自動車,機械、道具,"窓のクランク,グローブボックス,フロントガラス,ワイパー,トランク,シートベルト,ターンシグナル,ギアシフト"
VEHICLES,MILITARY,VEHMil,VEH,"tank, APC, armored personnel carrier, humvee, jeep",车辆,军用,"坦克,APC,装甲运兵车,悍马,吉普车",車輛,軍用,"坦克,APC,裝甲運兵車,悍馬,吉普車",車、車両、自動車,軍用、軍隊,"タンク,APC,装甲兵員輸送車,ハンヴィー,ジープ"
VEHICLES,MISC,VEHMisc,VEH,snowmobile,车辆,其它,雪地摩托,車輛,其它,雪地摩托,車、車両、自動車,その他,スノーモービル
VEHICLES,MOTORCYCLE,VEHMoto,VEH,"scooter, motorcycle, motorbike, vespa, motocross, dirt bike",车辆,摩托车,"滑板车,摩托车,vespa,摩托车越野赛,越野车",車輛,摩托車,"滑板車,摩托車,vespa,摩托車越野賽,越野車",車、車両、自動車,モーターサイクル、バイク、オートバイ,"スクーター,バイク,オートバイ,ベスパ,モトクロス,ダートバイク"
VEHICLES,RACING,VEHRace,VEH,"car, auto, automobile, race car, drag race car, indy, formula 1, nascar, grand prix, monster truck",车辆,赛车,"汽车,赛车,飙车,indy,方程式赛车,纳斯卡,大奖赛,怪物卡车",車輛,賽車,"汽車,賽車,飆車,indy,方程式賽車,納斯卡,大獎賽,怪物卡車",車、車両、自動車,レース,"車,自動車,自動車,レースカー,ドラッグレースカー,インディー,フォーミュラ1,ナスカー,グランプリ,モンスタートラック"
VEHICLES,SIREN,VEHSirn,VEH,"ambulance, police, siren, fire truck, fire fighter",车辆,警报车辆,"救护车,警察,警报器,消防车,消防员",車輛,警報車輛,"救護車,警察,警報器,消防車,消防員",車、車両、自動車,サイレン,"救急車,警察,サイレン,消防車,消防士"
VEHICLES,SKID,VEHSkid,VEH,"tire skid, peel out, chuff, burnout",车辆,轮胎摩擦,"轮胎打滑,剥落,引擎排气,爆胎",車輛,輪胎摩擦,"輪胎打滑,剝落,引擎排氣,爆胎",車、車両、自動車,スリップ、滑る,"タイヤスキッド,ピールアウト,チャフ,バーンアウト"
VEHICLES,SUSPENSION,VEHSusp,VEH,"suspension, shock springs, squeak, rattle",车辆,悬挂,"悬架,减震弹簧,吱吱声,嘎嘎声",車輛,懸掛,"懸架,減震彈簧,吱吱聲,嘎嘎聲",車、車両、自動車,サスペンション,"サスペンション,ショックスプリング,キーキー,ガラガラ"
VEHICLES,TIRE,VEHTire,VEH,"tire, tyre, roll",车辆,轮胎打滑,"轮胎,滚,轮箍",車輛,輪胎打滑,"輪胎,滾,輪箍",車、車両、自動車,タイヤ,"タイヤ,タイヤ,ロール"
VEHICLES,TRUCK VAN & SUV,VEHTruck,VEH,"car, auto, automobile, passenger truck, pickup truck, vans, suv, flatbed, ",车辆,厢式车,"轿车,汽车,客车,皮卡车,面包车,SUV,平板车,",車輛,廂式車,"轎車,汽車,客車,皮卡車,麵包車,SUV,平板車,",車、車両、自動車,トラック、バン、SUV,"車,自動車,自動車,乗用車,ピックアップトラック,バン,SUV,フラットベッド。"
VEHICLES,UTILITY,VEHUtil,VEH,"utv, sxs, side by side, rzr, ranger, cushman, gator",车辆,工具,"沙滩越野车,排座式全地形车,双人车,全地域越野车,福特皮卡,多功能车",車輛,工具,"沙灘越野車,排座式全地形車,雙人車,全地域越野車,福特皮卡,多功能車",車、車両、自動車,カート、四輪バギー,"UTV,SXS,サイドバイサイド,RZR,レンジャー,クッシュマン,ゲイター"
VEHICLES,WAGON,VEHWagn,VEH,"wagon, stagecoach, buggy, carriage, wood cart",车辆,马车,"马车,驿马车,马车,马车,木车",車輛,馬車,"馬車,驛馬車,馬車,馬車,木車",車、車両、自動車,ワゴン,"ワゴン,駅馬車,バギー,馬車,木製のカート"
VEHICLES,WINDOW,VEHWndw,VEH,"car, auto, automobile, automatic window, power window",车辆,窗,"汽车,自动窗,电动窗",車輛,窗,"汽車,自動窗,電動窗",車、車両、自動車,窓,"車,自動車,自動車,自動窓,パワーウィンドウ"
VOICES,ALIEN,VOXAlien,VOX,"alien language, chewbacca",语音,外星人,外星语,語音,外星人,外星語,声,エイリアン,"エイリアン語,チューバッカ"
VOICES,BABY,VOXBaby,VOX,"coo, babble, fuss, snuffle",语音,婴儿,"细语,胡言乱语,大惊小怪,嘟囔",語音,嬰兒,"細語,胡言亂語,大驚小怪,嘟囔",声,赤ちゃん、赤ん坊,"クー,バブリー,フース,スナッフル"
VOICES,CHEER,VOXCheer,VOX,"clap, boo, cheer, yay, shout, woohoo, holler",语音,欢呼,"鼓掌,喝倒彩,欢呼,耶,呐喊,哇,喝彩",語音,歡呼,"鼓掌,喝倒彩,歡呼,耶,吶喊,哇,喝彩",声,応援、声援,"拍手,ブー,歓声,イェーイ,シャウト,ウーフー,ホラー"
VOICES,CHILD,VOXChld,VOX,"child, teen, tween",语音,儿童,"儿童,青少年,少年",語音,兒童,"兒童,青少年,少年",声,子供、キッズ,"子供,ティーン,ティーン"
VOICES,CRYING,VOXCry,VOX,"cry, pout, sob, whimper, bawl, fuss, wounded",语音,哭泣,"哭泣,噘嘴,啜泣,抽噎,呜咽,大哭,大惊小怪,受伤",語音,哭泣,"哭泣,噘嘴,啜泣,抽噎,嗚咽,大哭,大驚小怪,受傷",声,泣き声、泣く、泣き叫ぶ,"泣く,むせる,すすり泣く,泣き喚く,騒ぐ,傷つく"
VOICES,EFFORTS,VOXEfrt,VOX,"effort, grunt, struggle, strain, exert",语音,呼喝,"努力,哼唧声,拼搏,竭力,用力",語音,呼喝,"努力,哼唧聲,拼搏,竭力,用力",声,叫び、雄叫び,"努力する,うなり声をあげる,もがく,力を入れる,発揮する"
VOICES,FEMALE,VOXFem,VOX,"woman, female",语音,女性,"女人,女",語音,女性,"女人,女",声,女性,"女性,女性"
VOICES,FUTZED,VOXFutz,VOX,"speaker, public address, announcement",语音,音响化,"音响喇叭,公共演讲,公告,扩声器",語音,音響化,"音響喇叭,公共演講,公告,擴聲器",声,アナウンス、会場案内,"スピーカー,パブリックアドレス,アナウンスメント"
VOICES,HISTORICAL,VOXHist,VOX,"speech, lecture, broadcast, news, historical",语音,历史感,"演讲,演讲,广播,新闻,历史",語音,歷史感,"演講,演講,廣播,新聞,歷史",声,歴史的なスピーチ、放送,"スピーチ,講演,放送,ニュース,歴史的な"
VOICES,LAUGH,VOXLaff,VOX,"giggle, chuckle, laugh, hoot, holler, maniacal, hysterical",语音,笑,"傻笑,抿嘴笑,暗笑,大笑,嗬嗬,呼叫,狂笑,歇斯底里",語音,笑,"傻笑,抿嘴笑,暗笑,大笑,嗬嗬,呼叫,狂笑,歇斯底里",声,笑う、笑い声,"くすくす笑う,くすくす笑う,笑う,フーッ,ホラーッ,マニアックな,ヒステリックな"
VOICES,MALE,VOXMale,VOX,"male, man",语音,男性,"男人,男",語音,男性,"男人,男",声,男性,"男性, 男性"
VOICES,MISC,VOXMisc,VOX,miscellaneous,语音,其它,各种各样的,語音,其它,各種各樣的,声,その他,雑多な
VOICES,REACTION,VOXReac,VOX,"oh, ooh, ooo, ah, ahh, ahhh, er, em, hmm, hm",语音,反应,"哎呀,喔,呜,啊哈,啊,嗯哦,嗯,唔哼,呃",語音,反應,"哎呀,喔,嗚,啊哈,啊,嗯哦,嗯,唔哼,呃",声,リアクション、反応,"oh, ooh, ooo, ah, ahh, ahhh, er, em, hmm, hm"
VOICES,SCREAM,VOXScrm,VOX,"shout, yell, scream, death, fall",语音,尖叫,"大喊大叫,尖叫,死亡,跌倒",語音,尖叫,"大喊大叫,尖叫,死亡,跌倒",声,悲鳴,"shout, yell, scream, death, fall"
VOICES,SINGING,VOXSing,VOX,"sing, hum, ditty",语音,歌唱,"唱歌,哼唱,小曲",語音,歌唱,"唱歌,哼唱,小曲",声,歌う,"sing, hum, ditty"
VOICES,WHISPER,VOXWhsp,VOX,"whisper, murmur, hush",语音,窃语,"耳语,低语,喃喃自语,嘘",語音,竊語,"耳語,低語,喃喃自語,噓",声,囁き声,"ささやく,つぶやく,しずめる"
WATER,BUBBLES,WATRBubl,WATR,"bubble, boil, simmer, blub, glub, cauldron, potion",水,气泡,"泡泡,煮沸,煨,泡泡,粘液,大锅,药水",水,氣泡,"泡泡,煮沸,煨,泡泡,粘液,大鍋,藥水",水,パブル、泡,"bubble, boil, simmer, blub, glub, cauldron, potion（バブル,ボイル,シマー,ブルブ,グラブ,コールドロン,ポーション"
WATER,DRAIN,WATRDran,WATR,"drain, gurgle, burble, sewer, shower, sink, storm drain",水,排水,"排水管,汩汩地流,潺潺声,下水道,淋浴,水槽,雨水渠",水,排水,"排水管,汩汩地流,潺潺聲,下水道,淋浴,水槽,雨水渠",水,排水,"下水道,シャワー,シンク,雨水管,ゴボゴボ,ブルブル"
WATER,DRIP,WATRDrip,WATR,"drip, plip, plop, trickle, leak, cave",水,滴,"水滴,滴,扑通声,涓涓细流,流淌,渗漏,洞",水,滴,"水滴,滴,撲通聲,涓涓細流,流淌,滲漏,洞",水,水滴,"ドリップ,プリップ,プラップ,トリクル,リーク,ケーブ"
WATER,FIZZ,WATRFizz,WATR,"fizz, sizzle, seltzer, foam, hiss",水,气泡,"嘶嘶声,苏打水,气泡,嘶嘶声",水,氣泡,"嘶嘶聲,蘇打水,氣泡,嘶嘶聲",水,しずく、滴る,"フィズ,シズル,セルツァー,泡,ヒス"
WATER,FLOW,WATRFlow,WATR,"river, stream, creek, current, watercourse, tributary, brook, runnel, rivulet, spring",水,水流,"河,溪,溪,水流,河道,支流,溪,沟渠,溪流,泉",水,水流,"河,溪,溪,水流,河道,支流,溪,溝渠,溪流,泉",水,流れる,"川,小川,流れ,水路,支流,小川,流水,小川,泉"
WATER,FOUNTAIN,WATRFoun,WATR,"fountain, spray, trickle, hiss",水,喷泉,"喷泉,浪花,飞溅,涓流,嘶嘶声",水,噴泉,"噴泉,浪花,飛濺,涓流,嘶嘶聲",水,噴水,"噴水,スプレー,トリクル,ヒス"
WATER,IMPACT,WATRImpt,WATR,"splash, bellyflop, cannonball, depth charge, sploosh",水,击打,"泼洒,跳水,巨浪,深水炸弹,浇灌",水,擊打,"潑灑,跳水,巨浪,深水炸彈,澆灌",水,インパクト、ぶつかる,"スプラッシュ,ベリーフロップ,キャノンボール,デプスチャージ,スプラッシュ"
WATER,LAP,WATRLap,WATR,"ripple, lap, hull, slap, slosh",水,拍浪,"涟漪,拍打冲刷,船体,荡漾,晃动",水,拍浪,"漣漪,拍打沖刷,船體,蕩漾,晃動",水,打ち寄せる,"波紋, ラップ, 船体, 平手打ち, 水しぶき"
WATER,MISC,WATRMisc,WATR,miscellaneous,水,其它,各种各样的,水,其它,各種各樣的,水,その他,雑多な
WATER,MOVEMENT,WATRMvmt,WATR,"slosh, wade, splash, sweep, tread",水,移动,"泼水, 玩水, 溅水, 扫水, 踏水",水,移動,"潑水, 玩水, 濺水, 掃水, 踏水",水,動き、流れ,"スロッシュ,ウェイド,スプラッシュ,スイープ,トレッド"
WATER,PLUMBING,WATRPlmb,WATR,"toilet flush, sink, shower,",水,水管道,"马桶冲水,水槽,淋浴,喷头",水,水管道,"馬桶沖水,水槽,淋浴,噴頭",水,配管,"toilet flush, sink, shower,"
WATER,POUR,WATRPour,WATR,"pour, fill, dump, empty",水,倒水,"倒出,填充,倾倒,倒空",水,倒水,"倒出,填充,傾倒,倒空",水,注ぐ,"注ぐ,満たす,捨てる,空にする"
WATER,SPLASH,WATRSplsh,WATR,"splash, swim, wade, dive, plunge, slosh, submerge",水,泼洒飞溅,"飞溅,游泳,淌水,潜水,跳水,晃动,泼洒,淹没",水,潑灑飛濺,"飛濺,游泳,淌水,潛水,跳水,晃動,潑灑,淹沒",水,飛び散る、撒き散らす,"スプラッシュ,スイミング,ウェイド,ダイブ,プランジ,スロッシュ,サブマージ"
WATER,SPRAY,WATRSpray,WATR,"spray, spritz, squirt, gush, sprinkle",水,水花,"喷雾,喷洒,喷射,喷洒,喷,涌出",水,水花,"噴霧,噴灑,噴射,噴灑,噴,湧出",水,スプレー,"スプレー,スプリッツ,水しぶき,噴出,振りかける"
WATER,STEAM,WATRStm,WATR,"spritz, mist, steam, wet hiss, sputter",水,蒸汽,"喷,雾气,蒸汽,嘶嘶,湿气,溅射",水,蒸汽,"噴,霧氣,蒸汽,嘶嘶,濕氣,濺射",水,蒸気,"スプリッツ,ミスト,スチーム,ウェットヒス,スパッター"
WATER,SURF,WATRSurf,WATR,"coastline, shoreline, seashore, beach, wash",水,浪花拍岸,"海岸线,海岸,海滨,沙滩,波浪",水,浪花拍岸,"海岸線,海岸,海濱,沙灘,波浪",水,サーフ、浜辺、海岸,"海岸線,海岸線,海岸,浜辺,洗濯物"
WATER,TURBULENT,WATRTurb,WATR,"whirlpool, wave pool, rapids, maelstrom, swirl",水,汹涌澎湃,"漩涡, 波浪池, 急流, 涡流",水,洶湧澎湃,"漩渦, 波浪池, 急流, 渦流",水,乱流、激流,"渦巻き,波のプール,急流,大渦,渦巻き"
WATER,UNDERWATER,WATRUndwtr,WATR,"underwater, flow, turbulent",水,水下,"水下,流动,湍流, 暗流",水,水下,"水下,流動,湍流, 暗流",水,水中,"水中,流れ,乱流"
WATER,WATERFALL,WATRFall,WATR,"waterfall, cascading, dam, torrent, niagara",水,瀑布,"瀑布,梯级瀑布,大坝,洪流,尼加拉瀑布",水,瀑布,"瀑布,梯級瀑布,大壩,洪流,尼加拉瀑布",水,滝,"滝,滝壺,ダム,奔流,ナイアガラ"
WATER,WAVE,WATRWave,WATR,"wave, breakwater, tides, seashore, jetty, lapping",水,波浪,"波浪,防波堤,潮汐,海滨,码头,叠浪",水,波浪,"波浪,防波堤,潮汐,海濱,碼頭,疊浪",水,波,"波,防波堤,潮,海辺,桟橋,打ち寄せる波"
WEAPONS,ARMOR,WEAPArmr,WEAP,"armour, chainmail, helm, scale armor, breastplate, cuirass, domaru, splint, haramaki, shield",武器,护甲,"盔甲,锁子甲,头盔,鳞甲,胸甲,护具,夹板",武器,護甲,"盔甲,鎖子甲,頭盔,鱗甲,胸甲,護具,夾板",武器、兵器,鎧、兜、甲冑,"鎧,鎖帷子,兜,鱗鎧,胸当て,手甲,胴丸,スプリント,原巻,楯"
WEAPONS,ARROW,WEAPArro,WEAP,"arrow, bolt, fletch, quiver",武器,箭,"箭头,箭栓,箭羽,箭袋",武器,箭,"箭頭,箭栓,箭羽,箭袋",武器、兵器,弓矢,"矢,ボルト,胴体,矢筒"
WEAPONS,AXE,WEAPAxe,WEAP,"ax, axe, chop, throwing ax",武器,斧,"斧头,斧头,砍刀,飞斧",武器,斧,"斧頭,斧頭,砍刀,飛斧",武器、兵器,斧,"斧,斧,チョップ,投げ斧"
WEAPONS,BLUNT,WEAPBlnt,WEAP,"club, bat, mace, ball and chain, nunchuck, war hammer, warhammer, stave, brass knuckles, flail, tonfa, nightstick, cudgel",武器,钝器,"棒球棍, 狼牙棒, 球链, 双节棍, 战锤, 壁板, 铜指关节, 连枷, 警棍",武器,鈍器,"棒球棍, 狼牙棒, 球鏈, 雙節棍, 戰鎚, 壁板, 銅指關節, 連枷, 警棍",武器、兵器,なまくら、切れない,"クラブ,バット,メイス,ボール＆チェーン,ヌンチャク,ウォーハンマー,ステーブ,ブラスナックル,フレイル,トンファー,ナイトスティック,カドカワ"
